time_utc,load_mw_actual,load_mw_dam,load_mw_rtpd
2022-01-18 10:00:00,20246,19829,19247.2500
2022-01-18 11:00:00,20395,19766,19185.7500
2022-01-18 12:00:00,20870,20307,19684.0000
2022-01-18 13:00:00,22324,21807,21099.5000
2022-01-18 14:00:00,24196,24127,23320.5000
2022-01-18 15:00:00,25324,25408,24684.0000
2022-01-18 16:00:00,25419,25178,24683.0000
2022-01-18 17:00:00,24853,24253,23860.5000
2022-01-18 18:00:00,23965,23167,22850.0000
2022-01-18 19:00:00,23090,22335,22085.0000
2022-01-18 20:00:00,22703,21916,21655.5000
2022-01-18 21:00:00,22718,21973,21730.2500
2022-01-18 22:00:00,22851,22381,22247.5000
2022-01-18 23:00:00,23705,23314,22825.5000
2022-01-19 00:00:00,25407,25044,24321.2500
2022-01-19 01:00:00,27253,27286,26850.0000
2022-01-19 02:00:00,27363,27762,27306.5000
2022-01-19 03:00:00,26710,27152,26528.0000
2022-01-19 04:00:00,25897,26257,25652.0000
2022-01-19 05:00:00,24896,25091,24637.7500
2022-01-19 06:00:00,23326,23554,23132.2500
2022-01-19 07:00:00,21918,22157,21648.2500
2022-01-19 08:00:00,21097,21310,20668.7500
2022-01-19 09:00:00,20600,20648,20010.5000
2022-01-19 10:00:00,20357,20269,19690.7500
2022-01-19 11:00:00,20419,20192,19665.2500
2022-01-19 12:00:00,21089,20651,20178.5000
2022-01-19 13:00:00,22612,22038,21584.2500
2022-01-19 14:00:00,24655,24195,23846.5000
2022-01-19 15:00:00,25822,25774,25006.5000
2022-01-19 16:00:00,25719,25373,24817.0000
2022-01-19 17:00:00,25057,24166,24150.0000
2022-01-19 18:00:00,24126,22991,23204.2500
2022-01-19 19:00:00,23049,22045,22355.0000
2022-01-19 20:00:00,22277,21561,21424.0000
2022-01-19 21:00:00,22213,21614,20859.2500
2022-01-19 22:00:00,22725,22145,21267.0000
2022-01-19 23:00:00,23595,23110,22354.5000
2022-01-20 00:00:00,25313,24894,24238.5000
2022-01-20 01:00:00,27245,27396,26795.0000
2022-01-20 02:00:00,27525,27904,27301.5000
2022-01-20 03:00:00,26949,27295,26602.2500
2022-01-20 04:00:00,26135,26389,25812.2500
2022-01-20 05:00:00,24967,25339,24878.5000
2022-01-20 06:00:00,23399,23759,23320.0000
2022-01-20 07:00:00,22102,22306,21826.2500
2022-01-20 08:00:00,21199,20983,20875.5000
2022-01-20 09:00:00,20685,20348,20223.5000
2022-01-20 10:00:00,20653,19940,19828.2500
2022-01-20 11:00:00,20768,19880,19862.2500
2022-01-20 12:00:00,21385,20404,20497.0000
2022-01-20 13:00:00,22990,21821,21973.5000
2022-01-20 14:00:00,25121,24118,24213.0000
2022-01-20 15:00:00,26020,25295,25465.7500
2022-01-20 16:00:00,25519,24564,24977.7500
2022-01-20 17:00:00,24383,23111,23441.2500
2022-01-20 18:00:00,23097,21809,22060.7500
2022-01-20 19:00:00,22204,20881,21051.5000
2022-01-20 20:00:00,21999,20541,20604.5000
2022-01-20 21:00:00,22129,20823,20699.2500
2022-01-20 22:00:00,22706,21540,21368.2500
2022-01-20 23:00:00,23679,22697,22549.5000
2022-01-21 00:00:00,25396,24617,24366.7500
2022-01-21 01:00:00,27072,27114,26926.2500
2022-01-21 02:00:00,27301,27541,27136.2500
2022-01-21 03:00:00,26703,26942,26441.7500
2022-01-21 04:00:00,25957,26021,25590.2500
2022-01-21 05:00:00,24888,25039,24723.0000
2022-01-21 06:00:00,23414,23523,23211.2500
2022-01-21 07:00:00,22129,22068,21884.0000
2022-01-21 08:00:00,21360,21038,20903.2500
2022-01-21 09:00:00,20796,20349,20279.5000
2022-01-21 10:00:00,20600,19948,19975.0000
2022-01-21 11:00:00,20704,19863,19920.2500
2022-01-21 12:00:00,21388,20367,20434.2500
2022-01-21 13:00:00,22915,21711,21890.7500
2022-01-21 14:00:00,25079,23821,24122.2500
2022-01-21 15:00:00,26060,24973,25294.7500
2022-01-21 16:00:00,25352,24256,25043.0000
2022-01-21 17:00:00,24256,22993,23725.7500
2022-01-21 18:00:00,23326,21640,22659.0000
2022-01-21 19:00:00,22716,20825,21738.5000
2022-01-21 20:00:00,22354,20415,21169.0000
2022-01-21 21:00:00,22301,20600,20828.0000
2022-01-21 22:00:00,22680,21220,21346.0000
2022-01-21 23:00:00,23432,22233,22221.7500
2022-01-22 00:00:00,25063,24143,23807.5000
2022-01-22 01:00:00,26802,26472,26281.2500
2022-01-22 02:00:00,26945,26813,26551.5000
2022-01-22 03:00:00,26321,26072,25904.5000
2022-01-22 04:00:00,25620,25164,25077.5000
2022-01-22 05:00:00,24636,24278,24366.7500
2022-01-22 06:00:00,23292,23078,23116.2500
2022-01-22 07:00:00,22115,21786,21720.5000
2022-01-22 08:00:00,21328,20903,20730.2500
2022-01-22 09:00:00,20689,20132,20079.7500
2022-01-22 10:00:00,20292,19599,19640.7500
2022-01-22 11:00:00,20171,19379,19332.7500
2022-01-22 12:00:00,20421,19509,19452.7500
2022-01-22 13:00:00,21006,20067,20151.2500
2022-01-22 14:00:00,21778,21053,21061.5000
2022-01-22 15:00:00,22022,21457,21292.0000
2022-01-22 16:00:00,21717,21049,20886.7500
2022-01-22 17:00:00,20698,20020,19774.2500
2022-01-22 18:00:00,19818,18893,18688.7500
2022-01-22 19:00:00,18900,18068,17743.7500
2022-01-22 20:00:00,18558,17701,17282.0000
2022-01-22 21:00:00,18729,17798,17079.7500
2022-01-22 22:00:00,19553,18531,18016.7500
2022-01-22 23:00:00,20861,19838,19446.0000
2022-01-23 00:00:00,22918,21911,21663.2500
2022-01-23 01:00:00,24909,24543,24494.2500
2022-01-23 02:00:00,25280,25388,25179.0000
2022-01-23 03:00:00,24834,24865,24325.5000
2022-01-23 04:00:00,24294,24044,23737.7500
2022-01-23 05:00:00,23525,23310,23171.7500
2022-01-23 06:00:00,22424,22287,22225.2500
2022-01-23 07:00:00,21385,21156,21062.2500
2022-01-23 08:00:00,20729,20662,20159.5000
2022-01-23 09:00:00,20102,20082,19555.2500
2022-01-23 10:00:00,19724,19717,19192.7500
2022-01-23 11:00:00,19660,19550,19002.5000
2022-01-23 12:00:00,19817,19689,19126.0000
2022-01-23 13:00:00,20337,20137,19639.5000
2022-01-23 14:00:00,20970,20967,20351.7500
2022-01-23 15:00:00,21148,21214,20392.2500
2022-01-23 16:00:00,20746,20320,19855.2500
2022-01-23 17:00:00,19721,19187,18540.0000
2022-01-23 18:00:00,18935,18102,17485.5000
2022-01-23 19:00:00,18389,17228,16772.0000
2022-01-23 20:00:00,18054,16967,16751.5000
2022-01-23 21:00:00,18306,17162,16835.5000
2022-01-23 22:00:00,19422,17879,17634.5000
2022-01-23 23:00:00,20814,19244,19204.2500
2022-01-24 00:00:00,22911,21741,21450.7500
2022-01-24 01:00:00,25023,24881,24534.0000
2022-01-24 02:00:00,25505,25634,25179.2500
2022-01-24 03:00:00,25056,25259,24624.7500
2022-01-24 04:00:00,24420,24538,23921.5000
2022-01-24 05:00:00,23522,23701,23208.5000
2022-01-24 06:00:00,22166,22421,21895.5000
2022-01-24 07:00:00,21009,21107,20592.5000
2022-01-24 08:00:00,20561,20552,19741.5000
2022-01-24 09:00:00,20201,19946,19288.7500
2022-01-24 10:00:00,20036,19659,19184.7500
2022-01-24 11:00:00,20357,19687,19272.0000
2022-01-24 12:00:00,21253,20255,20000.5000
2022-01-24 13:00:00,23048,21706,21647.7500
2022-01-24 14:00:00,25250,24032,23979.7500
2022-01-24 15:00:00,26243,25131,25265.7500
2022-01-24 16:00:00,25553,24464,24776.7500
2022-01-24 17:00:00,24076,23194,23197.0000
2022-01-24 18:00:00,22721,21875,21741.5000
2022-01-24 19:00:00,21994,20796,20814.0000
2022-01-24 20:00:00,21867,20277,20451.5000
2022-01-24 21:00:00,22102,20388,20533.7500
2022-01-24 22:00:00,22629,21075,21185.5000
2022-01-24 23:00:00,23505,22255,22148.2500
2022-01-25 00:00:00,25273,24245,23986.5000
2022-01-25 01:00:00,27107,26678,26707.2500
2022-01-25 02:00:00,27499,27354,27315.7500
2022-01-25 03:00:00,26833,26796,26549.5000
2022-01-25 04:00:00,25995,26035,25581.0000
2022-01-25 05:00:00,24845,25035,24611.7500
2022-01-25 06:00:00,23345,23546,23115.7500
2022-01-25 07:00:00,22120,22047,21641.5000
2022-01-25 08:00:00,21387,21559,20764.2500
2022-01-25 09:00:00,20867,20904,20181.5000
2022-01-25 10:00:00,20676,20595,19937.2500
2022-01-25 11:00:00,20944,20591,19957.2500
2022-01-25 12:00:00,21801,21287,20538.0000
2022-01-25 13:00:00,23479,22851,22038.0000
2022-01-25 14:00:00,25695,25184,24454.5000
2022-01-25 15:00:00,26629,26471,25522.2500
2022-01-25 16:00:00,25826,25755,25180.5000
2022-01-25 17:00:00,24339,24373,23971.0000
2022-01-25 18:00:00,22952,22999,22431.5000
2022-01-25 19:00:00,22146,21961,21052.0000
2022-01-25 20:00:00,21722,21383,20439.7500
2022-01-25 21:00:00,21676,21349,20306.7500
2022-01-25 22:00:00,22334,21959,20759.5000
2022-01-25 23:00:00,23371,23264,22062.5000
2022-01-26 00:00:00,25245,25127,23990.2500
2022-01-26 01:00:00,27296,27303,26663.0000
2022-01-26 02:00:00,27783,27888,27455.2500
2022-01-26 03:00:00,27228,27305,26885.5000
2022-01-26 04:00:00,26460,26584,26011.5000
2022-01-26 05:00:00,25381,25532,25063.2500
2022-01-26 06:00:00,23874,23942,23529.0000
2022-01-26 07:00:00,22589,22475,22183.5000
2022-01-26 08:00:00,21968,21794,21217.2500
2022-01-26 09:00:00,21485,21180,20669.2500
2022-01-26 10:00:00,21235,20807,20367.7500
2022-01-26 11:00:00,21345,20849,20321.2500
2022-01-26 12:00:00,22123,21559,20889.0000
2022-01-26 13:00:00,23719,23071,22433.5000
2022-01-26 14:00:00,25772,25500,24797.7500
2022-01-26 15:00:00,26560,26686,25914.5000
2022-01-26 16:00:00,25661,25874,25255.2500
2022-01-26 17:00:00,24135,24193,23646.7500
2022-01-26 18:00:00,23017,22506,22185.7500
2022-01-26 19:00:00,22268,21325,21017.2500
2022-01-26 20:00:00,22104,20850,20458.5000
2022-01-26 21:00:00,22400,20983,20482.2500
2022-01-26 22:00:00,22991,21463,21267.7500
2022-01-26 23:00:00,23894,22589,22535.7500
2022-01-27 00:00:00,25574,24520,24237.5000
2022-01-27 01:00:00,27366,26811,26957.2500
2022-01-27 02:00:00,27833,27710,27563.0000
2022-01-27 03:00:00,27237,27226,27051.5000
2022-01-27 04:00:00,26528,26399,26100.7500
2022-01-27 05:00:00,25463,25360,25089.5000
2022-01-27 06:00:00,23918,23857,23695.5000
2022-01-27 07:00:00,22651,22465,22271.2500
2022-01-27 08:00:00,22077,21870,21333.7500
2022-01-27 09:00:00,21693,21261,20750.2500
2022-01-27 10:00:00,21346,20901,20525.0000
2022-01-27 11:00:00,21583,20850,20500.0000
2022-01-27 12:00:00,22324,21447,21141.5000
2022-01-27 13:00:00,23887,22739,22723.0000
2022-01-27 14:00:00,25945,24935,25086.7500
2022-01-27 15:00:00,26682,26427,26047.7500
2022-01-27 16:00:00,25715,25872,25298.2500
2022-01-27 17:00:00,23980,24033,23577.2500
2022-01-27 18:00:00,22683,22127,22095.2500
2022-01-27 19:00:00,21873,21017,21101.5000
2022-01-27 20:00:00,21847,20467,20540.0000
2022-01-27 21:00:00,22301,20501,20595.5000
2022-01-27 22:00:00,22988,21123,21166.7500
2022-01-27 23:00:00,23990,22390,22809.5000
2022-01-28 00:00:00,25446,24332,24194.5000
2022-01-28 01:00:00,27325,26780,26728.2500
2022-01-28 02:00:00,27784,27685,27515.5000
2022-01-28 03:00:00,27195,27253,26871.7500
2022-01-28 04:00:00,26462,26575,25917.5000
2022-01-28 05:00:00,25414,25585,25030.5000
2022-01-28 06:00:00,23928,24089,23635.2500
2022-01-28 07:00:00,22759,22644,22261.2500
2022-01-28 08:00:00,22193,21843,21313.5000
2022-01-28 09:00:00,21716,21253,20731.2500
2022-01-28 10:00:00,21484,20849,20471.0000
2022-01-28 11:00:00,21608,20782,20502.0000
2022-01-28 12:00:00,22286,21301,21102.7500
2022-01-28 13:00:00,23880,22602,22537.2500
2022-01-28 14:00:00,25903,24793,24726.5000
2022-01-28 15:00:00,26535,26187,25831.5000
2022-01-28 16:00:00,25920,25674,25294.5000
2022-01-28 17:00:00,24849,24332,24002.7500
2022-01-28 18:00:00,23796,23078,22930.5000
2022-01-28 19:00:00,23040,22018,22143.0000
2022-01-28 20:00:00,22587,21317,21507.2500
2022-01-28 21:00:00,22603,21463,21269.2500
2022-01-28 22:00:00,22907,22023,21551.0000
2022-01-28 23:00:00,23580,22661,22541.7500
2022-01-29 00:00:00,25164,24331,23740.2500
2022-01-29 01:00:00,26889,26342,26157.5000
2022-01-29 02:00:00,27174,27075,27031.5000
2022-01-29 03:00:00,26570,26454,26189.0000
2022-01-29 04:00:00,25982,25756,25306.0000
2022-01-29 05:00:00,25145,24993,24676.0000
2022-01-29 06:00:00,23892,23714,23609.0000
2022-01-29 07:00:00,22757,22419,22373.5000
2022-01-29 08:00:00,21933,22041,21400.2500
2022-01-29 09:00:00,21310,21493,20736.7500
2022-01-29 10:00:00,20874,20932,20309.2500
2022-01-29 11:00:00,20852,20791,20156.7500
2022-01-29 12:00:00,21082,21037,20372.5000
2022-01-29 13:00:00,21846,21575,21082.5000
2022-01-29 14:00:00,22846,22682,22108.7500
2022-01-29 15:00:00,23483,23505,22428.5000
2022-01-29 16:00:00,23765,23601,22186.0000
2022-01-29 17:00:00,23376,22918,22127.0000
2022-01-29 18:00:00,22676,21959,21695.0000
2022-01-29 19:00:00,21881,21148,21108.5000
2022-01-29 20:00:00,21196,20742,20498.7500
2022-01-29 21:00:00,20961,20562,20098.5000
2022-01-29 22:00:00,21277,20767,20340.7500
2022-01-29 23:00:00,22203,21359,21226.5000
2022-01-30 00:00:00,23455,22656,22532.5000
2022-01-30 01:00:00,25132,24870,24739.0000
2022-01-30 02:00:00,25793,25770,25511.7500
2022-01-30 03:00:00,25468,25266,24956.2500
2022-01-30 04:00:00,24994,24598,24310.0000
2022-01-30 05:00:00,24308,24020,23842.0000
2022-01-30 06:00:00,23212,22958,22893.0000
2022-01-30 07:00:00,22156,21817,21807.2500
2022-01-30 08:00:00,21539,21200,20920.5000
2022-01-30 09:00:00,21036,20507,20331.0000
2022-01-30 10:00:00,20670,20073,19919.2500
2022-01-30 11:00:00,20520,19916,19719.5000
2022-01-30 12:00:00,20747,20053,19895.0000
2022-01-30 13:00:00,21206,20648,20465.5000
2022-01-30 14:00:00,21759,21576,21223.0000
2022-01-30 15:00:00,21807,21622,21203.2500
2022-01-30 16:00:00,20952,20618,20564.5000
2022-01-30 17:00:00,19769,19364,19098.5000
2022-01-30 18:00:00,18646,18103,17881.2500
2022-01-30 19:00:00,18075,17141,16747.2500
2022-01-30 20:00:00,17992,16918,16590.0000
2022-01-30 21:00:00,18304,17091,16785.5000
2022-01-30 22:00:00,19093,17870,17660.0000
2022-01-30 23:00:00,20539,19325,19214.7500
2022-01-31 00:00:00,22664,21780,21411.7500
2022-01-31 01:00:00,24787,24710,24342.7500
2022-01-31 02:00:00,25432,25839,25406.0000
2022-01-31 03:00:00,25321,25497,24842.7500
2022-01-31 04:00:00,24771,24882,24231.7500
2022-01-31 05:00:00,23876,24114,23585.2500
2022-01-31 06:00:00,22572,22816,22345.0000
2022-01-31 07:00:00,21493,21553,21131.7500
2022-01-31 08:00:00,21101,21043,20292.2500
2022-01-31 09:00:00,20756,20556,19831.5000
2022-01-31 10:00:00,20599,20260,19626.2500
2022-01-31 11:00:00,20797,20287,19734.2500
2022-01-31 12:00:00,21644,20972,20435.2500
2022-01-31 13:00:00,23387,22547,22013.0000
2022-01-31 14:00:00,25711,24764,24301.0000
2022-01-31 15:00:00,26788,26151,25779.2500
2022-01-31 16:00:00,26467,25937,25437.5000
2022-01-31 17:00:00,25591,24924,24606.7500
2022-01-31 18:00:00,24883,23858,23728.2500
2022-01-31 19:00:00,24424,22995,23266.5000
2022-01-31 20:00:00,24191,22570,23165.0000
2022-01-31 21:00:00,24421,22790,23061.7500
2022-01-31 22:00:00,24623,23170,23814.7500
2022-01-31 23:00:00,25328,23794,24495.0000
2022-02-01 00:00:00,26266,25105,25640.0000
2022-02-01 01:00:00,28005,27333,27589.7500
2022-02-01 02:00:00,28340,28155,28279.2500
2022-02-01 03:00:00,27790,27664,27504.5000
2022-02-01 04:00:00,27056,26850,26499.7500
2022-02-01 05:00:00,25845,25720,25468.2500
2022-02-01 06:00:00,24280,24081,23923.5000
2022-02-01 07:00:00,22884,22578,22478.5000
2022-02-01 08:00:00,22056,21869,21594.0000
2022-02-01 09:00:00,21381,21298,20746.5000
2022-02-01 10:00:00,21178,20928,20393.2500
2022-02-01 11:00:00,21224,20891,20269.2500
2022-02-01 12:00:00,21978,21441,20794.2500
2022-02-01 13:00:00,23336,22888,22146.0000
2022-02-01 14:00:00,25189,25080,24476.0000
2022-02-01 15:00:00,26139,26075,25668.7500
2022-02-01 16:00:00,25684,25366,25375.7500
2022-02-01 17:00:00,24525,24191,24047.5000
2022-02-01 18:00:00,23726,23195,22952.2500
2022-02-01 19:00:00,22898,22286,22370.2500
2022-02-01 20:00:00,22465,21868,21591.7500
2022-02-01 21:00:00,22268,21868,21451.7500
2022-02-01 22:00:00,22508,22195,21755.7500
2022-02-01 23:00:00,23304,23040,22607.0000
2022-02-02 00:00:00,25158,24704,23864.5000
2022-02-02 01:00:00,27281,27066,26387.2500
2022-02-02 02:00:00,27975,28224,27764.0000
2022-02-02 03:00:00,27449,27750,27250.5000
2022-02-02 04:00:00,26743,26943,26409.0000
2022-02-02 05:00:00,25708,25928,25546.0000
2022-02-02 06:00:00,24279,24349,24069.0000
2022-02-02 07:00:00,22986,22823,22539.2500
2022-02-02 08:00:00,22084,22235,21565.0000
2022-02-02 09:00:00,21562,21573,20896.7500
2022-02-02 10:00:00,21276,21239,20536.2500
2022-02-02 11:00:00,21339,21249,20541.7500
2022-02-02 12:00:00,21975,21795,21113.7500
2022-02-02 13:00:00,23649,23101,22616.7500
2022-02-02 14:00:00,25742,25326,25024.2500
2022-02-02 15:00:00,26331,26532,26030.7500
2022-02-02 16:00:00,25291,25452,25270.7500
2022-02-02 17:00:00,23812,23842,23516.7500
2022-02-02 18:00:00,22558,22189,21627.7500
2022-02-02 19:00:00,21538,21246,20811.7500
2022-02-02 20:00:00,21388,20877,20135.0000
2022-02-02 21:00:00,21590,21007,19957.7500
2022-02-02 22:00:00,22195,21692,20437.7500
2022-02-02 23:00:00,23006,22993,21852.2500
2022-02-03 00:00:00,24854,24770,23575.2500
2022-02-03 01:00:00,27129,27312,26284.0000
2022-02-03 02:00:00,27937,28488,27917.0000
2022-02-03 03:00:00,27506,28029,27336.5000
2022-02-03 04:00:00,26814,27284,26686.0000
2022-02-03 05:00:00,25714,26322,25807.7500
2022-02-03 06:00:00,24179,24773,24239.2500
2022-02-03 07:00:00,22902,23304,22784.2500
2022-02-03 08:00:00,22339,22273,21770.5000
2022-02-03 09:00:00,21852,21584,21161.0000
2022-02-03 10:00:00,21618,21240,20881.0000
2022-02-03 11:00:00,21766,21214,20878.7500
2022-02-03 12:00:00,22458,21623,21478.5000
2022-02-03 13:00:00,24159,23075,23110.2500
2022-02-03 14:00:00,26286,25384,25475.2500
2022-02-03 15:00:00,26783,26203,26508.2500
2022-02-03 16:00:00,25547,25123,25598.2500
2022-02-03 17:00:00,23991,23381,23493.7500
2022-02-03 18:00:00,22960,21943,22022.5000
2022-02-03 19:00:00,22101,20975,20971.0000
2022-02-03 20:00:00,22027,20544,20515.0000
2022-02-03 21:00:00,22147,20653,20456.7500
2022-02-03 22:00:00,22577,21259,20991.2500
2022-02-03 23:00:00,23268,22260,22126.5000
2022-02-04 00:00:00,24848,24200,23787.2500
2022-02-04 01:00:00,26944,26793,26340.2500
2022-02-04 02:00:00,27680,28059,27791.2500
2022-02-04 03:00:00,27270,27596,27128.7500
2022-02-04 04:00:00,26603,26892,26392.5000
2022-02-04 05:00:00,25557,26131,25593.2500
2022-02-04 06:00:00,24089,24718,24154.2500
2022-02-04 07:00:00,22878,23342,22677.2500
2022-02-04 08:00:00,22171,21977,21721.2500
2022-02-04 09:00:00,21676,21370,21056.0000
2022-02-04 10:00:00,21510,20998,20768.5000
2022-02-04 11:00:00,21653,20986,20736.2500
2022-02-04 12:00:00,22254,21488,21312.7500
2022-02-04 13:00:00,23804,22789,22717.2500
2022-02-04 14:00:00,25750,25075,24978.2500
2022-02-04 15:00:00,26232,25876,25966.2500
2022-02-04 16:00:00,25213,24657,25043.0000
2022-02-04 17:00:00,23591,22816,22977.5000
2022-02-04 18:00:00,22460,21462,21414.5000
2022-02-04 19:00:00,21626,20438,20429.2500
2022-02-04 20:00:00,21231,19960,19862.5000
